Epoch,loss,Set11
1,0.020884079202078284,20.667574967883453
2,0.009095800495706498,22.321177927349037
3,0.007491432959213853,23.241880162562126
4,0.006636534713907167,23.40762295918968
5,0.0059064674231922255,22.723265175546683
6,0.00590239473269321,24.863154035403127
7,0.0050388459017267455,24.945672399778232
8,0.004874816574738361,24.319921117443872
9,0.00504336815327406,25.344640539720306
10,0.004664475397439674,25.887786185719744
11,0.0044166178337764,25.848547993850897
12,0.004935985309421085,25.996216494756688
13,0.004121298072859645,26.275464033521622
14,0.004005441388580948,26.35753629196284
15,0.0040620452759321775,25.402705074066333
16,0.0040379342052619905,26.567117566652914
17,0.003907802419853397,26.702853272688877
18,0.0038388073252281175,26.788815075221866
19,0.003905665922211483,26.54850218447492
20,0.004012439398793504,26.59262886687139
21,0.00406094247038709,26.616112009750495
22,0.003728889395715669,26.941345672413522
23,0.0037217703607166186,26.98296822169367
24,0.003738702880218625,26.975833197872124
25,0.003760116639314219,26.16052287642675
26,0.0036793728917837143,27.015093209424375
27,0.0036666038603289054,27.05586319901629
28,0.003677154386532493,26.982712574287294
29,0.0036696606918121687,27.053962841276544
30,0.0036846197536215186,27.083045929579615
31,0.0036012885509990157,26.652744431222825
32,0.003909227971744258,26.955918119682405
33,0.003545750724733807,27.224532281191774
34,0.003687744394992478,27.17260029392088
35,0.0035557254176819698,26.311411970827717
36,0.0037202798493672163,27.01271478859719
37,0.003515931648435071,27.02596975988469
38,0.003656801625038497,26.88386359378254
39,0.0035465185256907715,27.158308697172217
40,0.003587627763627097,27.054694720692567
41,0.0036026759460219184,26.211735711940506
42,0.003641986066941172,27.182780065379067
43,0.0034867060621036217,27.178146780882148
44,0.003584377222578041,27.006331692103
45,0.003660930807091063,27.25902042813717
46,0.003622609212179668,26.301783379104766
47,0.0036307721823686735,26.88053342433235
48,0.0034685535452445037,27.235068364446963
49,0.003520375965163112,27.18927800051085
50,0.0035223569377558304,26.226451063677334
51,0.003733774264692329,26.334899561629015
52,0.0035069947395822963,27.00038080702471
53,0.0035026785219088195,27.22122525599135
54,0.003559654014825355,26.468104723645673
55,0.003595782498596236,27.197161688265627
56,0.0035460353235248474,27.19833007746687
57,0.0035606142508913764,26.696636726492954
58,0.003547472631908022,27.130681896714112
59,0.003611333376902621,26.964311588107424
60,0.0035411215221392922,26.774572219542396
61,0.003511259545921348,27.249992150599645
62,0.0035937079251743853,27.243923326524204
63,0.003514151004492305,27.10869828850646
64,0.0035652411862974985,26.978285576935786
65,0.00349361964763375,27.12582599133268
66,0.0035666326637146997,27.155686624536084
67,0.003476221040764358,27.22365114534307
68,0.0035373792430618777,26.564636618015278
69,0.0034936249794554897,27.33290605353894
70,0.003528081005788408,27.30709511807578
71,0.003481747125333641,27.225352798796596
72,0.0034649060002993792,27.17481672826126
73,0.0035750906507018955,27.192049679251184
74,0.003505927810911089,27.288031825143836
75,0.003609932076651603,27.247461566678705
76,0.0037622400192776693,27.34054216636685
77,0.003454499267973006,27.2233395131762
78,0.0034688624239061026,27.253384329509696
79,0.00346727440104587,27.233153070666525
80,0.0033971846487838775,27.342526684844508
81,0.0036526662920368836,26.32239849254839
82,0.0034540321759413926,27.28107422570033
83,0.003533340046997182,26.968753522940435
84,0.0035404797675437296,27.37212678984172
85,0.0035865829372778535,27.34328285774094
86,0.0034570376374176703,27.237537468749984
87,0.003583034556941129,26.76739649349306
88,0.0035352409759070724,27.174680681962897
89,0.003501590845407918,27.378950193619463
90,0.003442331409314647,27.24501347738652
91,0.0034487486121361145,27.29736527263411
92,0.0036105161250452513,27.1146578445674
93,0.003505643695825711,27.0475655043611
94,0.0034314908241503874,27.304245603690507
95,0.0034290962357772514,27.185218543116775
96,0.003501989109790884,27.084313716573078
97,0.0035419283786904997,27.35451967772259
98,0.0034655142491101286,27.02080178331997
99,0.003589525137795135,26.95818718888464
100,0.003613378216396086,26.9876310644555
101,0.003360290488926694,27.53882498886562
102,0.003293043255689554,27.54963741399074
103,0.0033124278506147676,27.558511343675715
104,0.00333271408744622,27.512756987326664
105,0.0034139866902842186,27.45538310367723
106,0.0033339061838341877,27.31748752261044
107,0.0033144580884254538,27.40886966779102
108,0.003497227990301326,27.501683009859743
109,0.0033989988500252367,27.293212007712103
110,0.003440224535006564,27.444610115657063
111,0.003342116768762935,27.41034985998579
112,0.003346623837132938,27.443390537839605
113,0.003373495099367574,27.547428088440938
114,0.003401195895276032,27.497115995004233
115,0.0033238858761615118,27.503396312553335
116,0.003245187836000696,27.445399398661973
117,0.0034527490110485815,27.275194941164127
118,0.003315771906054579,27.520258111521912
119,0.0034230528911575677,27.498177633803554
120,0.0034024160128319635,27.49337471854633
121,0.0033712641918100415,27.52633708393415
122,0.003422845176246483,27.50412682488442
123,0.0033932145612197927,27.293496090567338
124,0.0034399313884205186,27.446808988563873
125,0.0034056359238456933,27.412792821872753
126,0.003350932847533841,27.51547847135042
127,0.0033109903236618267,27.546202709601303
128,0.0033741889512748455,27.506720213698284
129,0.003402694868273102,27.43532201372067
130,0.003291580186923966,27.498707040569343
131,0.0033498587523354217,27.48471636838048
132,0.0034429298446048053,27.378309420092627
133,0.0033963560371194036,27.50267622128733
134,0.003495549364888575,27.426008400070554
135,0.0034026163979433478,27.546394268809742
136,0.003335865619883407,27.47837411786443
137,0.003282767089549452,27.492406510090575
138,0.003343320357380435,27.54245726148503
139,0.0033884193748235703,27.51083877737833
140,0.0033247535632108336,27.53563822902056
141,0.003319259277486708,27.488873838129702
142,0.0033789706000243312,27.42270854318036
143,0.00340633254381828,27.37291620698155
144,0.0034106129046995192,27.45540045497554
145,0.0034152867126977073,27.477002736003463
146,0.003362142380501609,27.462833369447257
147,0.0034237760078394785,27.36983267863925
148,0.00339447807346005,27.565430784661157
149,0.003304714487167075,27.540532868808665
150,0.003354456240485888,27.551796638299983
151,0.0033642680977936834,27.191401117799366
152,0.003407456319546327,27.519284664493647
153,0.0033095061272615566,27.36257717358859
154,0.0033016173349460585,27.488025661554286
155,0.0033765830763150006,27.510948359602516
156,0.0033163971954490988,27.441829362088985
157,0.003437782399705611,27.494424585344202
158,0.003374220964324195,27.502899001294203
159,0.0032660472590941934,27.512972155511306
160,0.003444735457887873,27.47642805353109
161,0.003374792777467519,27.43832118740487
162,0.003276856741285883,27.518477715906155
163,0.003255957947403658,27.525383166205735
164,0.0033575754967750983,27.530615847064247
165,0.0033565397636266424,27.455836806123376
166,0.003454211798962206,27.494993111106137
167,0.0034153425764816346,27.498154790361454
168,0.003347474895126652,27.56397675990055
169,0.0033814278067438863,27.530249520967104
170,0.0033412570151267573,26.896196710479376
171,0.003296858987014275,27.5387536907611
172,0.003392094486625865,27.46755698680903
173,0.003448933737236075,27.525697922420886
174,0.0032862379745347424,27.513406786930542
175,0.0034623888120404443,27.48071044092635
176,0.00335891008930048,27.52573101664432
177,0.0033872181491460653,27.524910032281763
178,0.0034109215866192245,27.412424619409762
179,0.0034563618461834265,27.520585480423236
180,0.0033144284764421174,27.545766047021495
181,0.0033136768898111768,27.498533611091148
182,0.0033249292557593433,27.56656970356164
183,0.0033684009910211897,27.584210310217568
184,0.0034245615484542213,27.508469730992978
185,0.0034116403677035122,27.49988169382487
186,0.0034015153022482992,27.5605004480206
187,0.0033985351503361015,27.34477641073081
188,0.0033135657242382875,27.460177692495073
189,0.003302731309959199,27.520845793662776
190,0.003361652605817653,27.451797101099217
191,0.0034117066074395553,27.567207219283638
192,0.0034019322411040775,27.557187299822207
193,0.003398877293802798,27.346437258457964
194,0.0033991349930875005,27.32149847804217
195,0.003359082608949393,27.532225582630893
196,0.003262446992157493,27.510780869980632
197,0.0033466206962475555,27.509276538331548
198,0.0033780989435035734,27.540871569432134
199,0.003399023783276789,27.527938896982956
200,0.0034416930077713916,27.44715366443593
201,0.003308637567679398,27.660346964781205
202,0.003328531545412261,27.64027628469654
