Epoch,loss,Set11
1,0.5361525164544583,12.75392341572017
2,0.33768709387630225,13.090737038049342
3,0.28813393108546737,14.049441979521445
4,0.2273289100639522,14.73585766612882
5,0.19458589006215335,16.496264861927237
6,0.15580918641760946,17.014561290993736
7,0.13721555039286615,17.901414911616765
8,0.11160600731149316,17.856396822571256
9,0.09727541957981885,18.95230105571704
10,0.07610088046640158,19.739026821246526
11,0.061616175528615716,20.322308391897284
12,0.05607260912656784,22.090683617771877
13,0.042836554870009425,22.699905213441046
14,0.037519923509098586,23.517325662884414
15,0.034279339050408454,23.726077478392995
16,0.029415110284462573,24.274285356902364
17,0.024772665458731354,24.28229486797795
18,0.02317566701443866,24.66037352895178
19,0.02132132737664506,24.609488402770456
20,0.01832041759043932,25.412092231759605
21,0.016930801135022194,25.740139834209682
22,0.014849050489719956,25.852028645089764
23,0.014392635634867474,26.036306321137705
24,0.014804456309648231,25.323300000398998
25,0.012626384403556585,25.673379501816722
26,0.012759609661297872,26.31019105627183
27,0.012911907763918862,26.34600433301077
28,0.011883325579110532,26.07719488689844
29,0.009933174579637126,26.484937110327493
30,0.01059803132317029,26.29097606936666
31,0.00962386573664844,25.992771320760088
32,0.008393646900076419,26.670424859067953
33,0.007928690982516855,25.970030765936873
34,0.00839149375038687,26.694198665475756
35,0.00824417986907065,25.415659996039413
36,0.009858300620689988,26.787600422403127
37,0.006981588152702898,26.6203724417388
38,0.00757428479148075,26.978710083169616
39,0.007950031294021755,26.848593551976375
40,0.006450224620639346,26.53061663436779
41,0.007290286764036864,25.841366045935242
42,0.0070113775442587215,26.41954005310367
43,0.009729968016035855,26.37746335717935
44,0.007850241190171801,26.63040162133243
45,0.007730583313386888,26.458545266316694
46,0.007422889092704281,26.134424271563795
47,0.006731830991338938,26.703754663734184
48,0.005930549403419718,26.961631455059788
49,0.011106926320353523,26.158399959005934
50,0.006855600147973746,26.89343250715873
51,0.008523623185465113,26.724591059472996
52,0.007485935892909765,26.88107143334679
53,0.005540922781801782,26.736330236817935
54,0.0056327496038284155,26.999332178626165
55,0.007394737240392715,26.423210052107276
56,0.007688236383255571,25.52383962270877
57,0.010144508183002473,26.645552411110774
58,0.0072111587243853135,27.109633328053334
59,0.006391546225640923,26.94739612858682
60,0.006537494187941775,26.91979474854837
61,0.005050554763874971,27.201882996638584
62,0.005728025889256969,27.038020199492983
63,0.008667232841253281,26.341770598197414
64,0.0066745433543110265,27.081503521769573
65,0.005654267545323819,26.976814338122338
66,0.007717661199858412,26.13757548126458
67,0.005681947453413158,26.81482430060023
68,0.005954850521520711,26.55705383336966
69,0.006049854473676532,26.292085821527625
70,0.006015958950156346,26.942109420431073
71,0.006825220683240331,25.659777707839805
72,0.007509646601974964,27.014816802322347
73,0.006043398694018833,27.032850230802627
74,0.008691393256885931,26.972888568154385
75,0.006727581440936774,27.172415731830085
76,0.00525068687624298,27.21229978938703
77,0.006529828751226887,26.744871838796357
78,0.006911202734336257,27.050182808158528
79,0.006751450017327442,26.911526427738746
80,0.0060700512863695625,27.06034968037882
81,0.005915780376526527,26.788215066801992
82,0.007287944353302009,27.1232536266098
83,0.006104494917090051,26.615518543302553
84,0.00743083962763194,27.175089931959825
85,0.008834490202716552,26.713350937532606
86,0.0058630491339135915,27.07534022973855
87,0.005736882768687792,26.913131020829862
88,0.005050290931249038,27.26272033681329
89,0.006484516210039146,25.70259942162863
90,0.006142729156417772,25.253469323861626
91,0.006839504227973521,27.25486052429259
92,0.005604178585927002,26.564527145362856
93,0.005986565427738242,26.715872857223452
94,0.008538006084272638,26.93907943918853
95,0.005428784015239216,26.934225698033433
96,0.006178699671290815,27.07313003262965
97,0.005219760939362459,27.292523934628274
98,0.005677944243070669,27.16314767987023
99,0.006766357425949537,26.981726311765723
100,0.005951368497335352,27.147188791952832
101,0.004675450981594622,27.330088255778755
102,0.004236440942622721,27.3284789539027
103,0.004420542052830569,27.318911558889315
104,0.004586305660777726,27.316914350783545
105,0.004554367418168112,26.87070754132726
106,0.004365709907142445,27.280688326566143
107,0.004544541537179612,27.266257284430797
108,0.004852758672786877,27.197779109912805
109,0.004680354481097311,26.990638745897364
110,0.005328580114291981,26.990380339232377
111,0.004480009687831625,27.306719591001578
112,0.006914169214433059,25.774912357634552
113,0.005611807313398458,27.328521813105127
114,0.004461232232861221,27.304961718133566
115,0.00472162345336983,27.320646542012188
116,0.004226107355207205,27.341396700292464
117,0.004852357876952738,27.264344443061397
118,0.004328801619703881,27.320064716926723
119,0.004997889919322916,27.12448805059281
120,0.005116818807437085,27.30226210865015
121,0.004728870620019734,27.283859876942405
122,0.004667309428332374,27.231502286139342
123,0.004963441606669221,26.68211928542811
124,0.004834928305936046,27.279468340718473
125,0.004623400401324034,27.273477672679192
126,0.004668573412927799,26.732042756347052
127,0.005235495210508816,27.124678246714783
128,0.004630530654103495,27.286938021795514
129,0.00464697873336263,27.12968694545867
130,0.005154108976712451,27.089857692449872
131,0.004959802217781544,27.068119128126273
132,0.004906715160468593,27.312910152528765
133,0.004726223344332539,27.23463612855719
134,0.004719033291912637,27.28911206926514
135,0.004666014886461198,27.223110827441232
136,0.004797047880711034,27.188198549709433
137,0.004748139441362582,27.032734100316194
138,0.0052525713897193784,26.763011375404258
139,0.004924529441050254,27.160845068075943
140,0.004870495738578029,27.330057483712526
141,0.00448810669244267,27.186505436579875
142,0.004662732972647064,27.267798140227605
143,0.004869605216081254,27.194281031416907
144,0.004763550967327319,27.096300345276962
145,0.004941480563138612,27.24077057948506
146,0.004976623597322032,27.301322729206337
147,0.004514030950958841,27.30096166191087
148,0.004735765696968883,27.272533405819274
149,0.004549323710380122,27.332140165331747
150,0.0046602917509153486,27.256520347504534
151,0.004787260873708874,26.50476234011691
152,0.006133652245625854,27.046827136782493
153,0.0045157128246501085,27.34695814308019
154,0.004309330669930205,27.23060227650993
155,0.004633825133787468,27.33451562851104
156,0.004626287436112761,27.018414999070398
157,0.005363469364820048,27.117210970081793
158,0.004990949203493074,27.240923106215362
159,0.004440687070600688,27.284923714056394
160,0.005126421977765858,26.947722859635913
161,0.0044428674917435275,27.239766836263666
162,0.004409942734055221,27.29870970098167
163,0.004561526533798314,27.276254257198637
164,0.004746373840607703,27.26882859722008
165,0.004591865391703322,27.34997770241047
166,0.004917176963062957,26.028329298981387
167,0.005057189975923393,27.315471034582085
168,0.004805838364409283,27.170055428352157
169,0.004837818904197775,27.348221811737293
170,0.004551712879911065,27.352991564163588
171,0.004605407273775199,27.222509903079356
172,0.004848492949386127,27.321390406144282
173,0.0048746040224796165,27.27005561743973
174,0.004303398507181555,27.338239366828393
175,0.004848473526071757,27.181707449456734
176,0.005167066893773153,27.266789523458826
177,0.00480943972885143,27.134346810701256
178,0.004788060017162934,27.292511765730193
179,0.004485168608371168,27.231514840429313
180,0.005683117104927078,27.188624754404586
181,0.004557890619616955,27.258511940711767
182,0.004495499135227874,27.359406925330493
183,0.005037192967138253,27.345850761389226
184,0.004561867641168647,27.020547811270855
185,0.004923682670923881,27.040878216779387
186,0.004723626037593931,27.23839641994724
187,0.004457965604378842,27.351498841049647
188,0.004905085031059571,27.319787568977457
189,0.004459180491394364,27.29250199421526
190,0.004416491402080283,27.275910449551006
191,0.0048007349338149655,27.149323212668904
192,0.004557318742154166,27.340044238909876
193,0.005804323818301782,24.958193894202598
194,0.005935901965131052,27.33769440330248
195,0.00459349762648344,27.21074438816241
196,0.0042662999022286385,27.33206321732554
197,0.004294260408496484,27.29834136046978
198,0.004563140705577098,26.87803686798729
199,0.004884447554941289,27.234686482516032
200,0.004438340219203383,27.133245117811096
201,0.00440119689621497,27.376191321936187
202,0.004243213599838782,27.37528489450867
203,0.004415191113366745,27.363649203012766
204,0.004260913575999439,27.369072484801485
205,0.004261681671487168,27.341376187631035
206,0.004156274305423722,27.369595871497356
207,0.004319696732563898,27.3609072261303
208,0.004347412812639959,27.36292753629441
209,0.00417879152635578,27.355601037560778
210,0.004330994601186831,27.376567453510575
211,0.004459418920450844,27.346216767316434
212,0.004452942369389348,27.283525591810406
213,0.004273792205494829,27.378155098802154
214,0.004247730833012611,27.33351940364979
215,0.0043006760603748265,27.341640123218465
216,0.004181984946917509,27.352542727311814
217,0.004317821986041963,27.357537673307228
218,0.004295987750811037,27.349849664045653
219,0.004346790850977413,27.33181143659398
220,0.004252030784846284,27.367320407093985
221,0.004456222294247709,27.10733466515998
222,0.004400969137204811,27.357449003286682
223,0.004279662059270777,27.34263516958058
224,0.004337291234405711,27.309607622239323
225,0.004459061903180555,27.346611241491825
226,0.004380242111510597,27.299837472118586
227,0.004388179611996747,27.34858590249223
228,0.004170361455180682,27.37102171418547
229,0.0041301468026358635,27.34741870243838
230,0.004347762840334326,27.36189500924614
231,0.004170900848403107,27.366644619430534
232,0.0043164405808784065,27.279675900383868
233,0.004330660817795433,27.360647114812846
234,0.004289386484306306,27.360764023791376
235,0.004472087437170558,27.350631836355706
236,0.004349445290863514,27.34097317232659
237,0.004479569885297678,27.298978537741174
238,0.004244057083851658,27.369031846083775
239,0.004420843523694202,27.37752760728572
240,0.004138441890536342,27.383162365201816
241,0.004421234703622759,27.3697268542071
242,0.004367190933553502,27.29207655214935
243,0.004393169659888372,27.01333190419475
244,0.0042193174140993505,27.350644554307113
245,0.004176003298489377,27.36262543918784
246,0.0043749517592368645,27.342605014785672
247,0.004454806062276475,27.364663871509297
248,0.004342269846820273,27.350344207405133
249,0.004303535161889158,27.364003904396974
250,0.004284690844942815,27.32063097341484
251,0.004348887363448739,27.3708213438451
252,0.004102214780868962,27.338181193650325
253,0.004257591877831146,27.36706491599034
254,0.00426254228601465,27.34528973647213
255,0.004431254837545567,27.321540526520213
256,0.004260526374564506,27.352687522970328
257,0.004620159002952278,27.311683228997865
258,0.004291194817633368,27.372908896615787
259,0.004223038419731893,27.375050629213533
260,0.004368450680049136,27.20976478096676
261,0.0043782686075428505,27.375864123245037
262,0.0042555864475434645,27.32783365515252
263,0.004430306943540927,27.361459496213055
264,0.004432223641779274,27.2923358240944
265,0.004272270091169048,27.369670207631383
266,0.004248516505467706,27.348545182428666
267,0.004322439917596057,27.379763932862442
268,0.004229143818956799,27.3642951001406
269,0.004130526108783669,27.33972653968751
270,0.004455573686864227,27.366896997341687
271,0.004323891265084967,27.36769209383191
272,0.004167437165451701,27.366866295275326
273,0.004444072965416126,27.367739825102728
274,0.004560766411013901,27.37873965177994
275,0.004251507216831669,27.37141812538724
276,0.0041952118687913756,27.378581788211935
277,0.004276347259292379,27.207559863098005
278,0.00436619488085853,27.315132572804767
279,0.004395026859710925,27.34148312525027
280,0.00425391808967106,27.37831082979329
281,0.004544683609856293,27.34741814568559
282,0.004267418456729502,27.38286307135655
283,0.004669142555794679,27.368819208197387
284,0.004286517435102724,27.35036271365985
285,0.004505188658949919,27.363680006859042
286,0.004276243940112181,27.367991794564134
287,0.004390248798881657,27.309964412424332
288,0.004293263177387417,27.367160030630455
289,0.0042407558439299465,27.231169673113936
290,0.004216825746116228,27.34749184616468
291,0.00426816662249621,27.350439814212237
292,0.004267444012803026,27.373640501263335
293,0.004156730132526718,27.376243815017446
294,0.004378534427378327,27.310383428313003
295,0.004299934792798012,27.359447005715136
296,0.00410851787426509,27.366319754333134
297,0.004100777329294942,27.342822090690706
298,0.004175832734908909,27.308538090977326
299,0.004514399890904314,27.379144033476756
300,0.004227759435307235,27.369354268506616
301,0.004217517647775821,27.395531903807974
302,0.004076831578277052,27.389913316237482
303,0.004127529470715672,27.38453263782727
304,0.004187802936939988,27.376591858011796
305,0.004164238998782821,27.384460505830376
306,0.004151338931987994,27.386325936166237
307,0.004254853695165366,27.388976429854356
308,0.0043019136361544955,27.371625935816006
309,0.0041925661310961,27.393498742628662
310,0.004333533472963609,27.389574317222674
311,0.004085563814151101,27.394108233295835
312,0.004285842903773301,27.38258081393171
313,0.0040887572648352945,27.39247107236497
314,0.004147651119856164,27.38453769355964
315,0.0042123152743442915,27.38051763491167
316,0.004345194752095267,27.390651868712848
317,0.004161734777735546,27.39288415982177
318,0.004177269001374952,27.39279107379986
319,0.00406164909247309,27.391005407688056
320,0.004322127787454519,27.3804624305027
321,0.004181704221409745,27.390086716115537
322,0.004227980462601409,27.36823775883538
323,0.004196187253110111,27.376977115353228
324,0.004196376174804755,27.385746544151946
325,0.00427472883136943,27.393720972413732
326,0.0041040248039644215,27.396235689608996
327,0.004041242775274441,27.395215182434345
328,0.0041463484853738915,27.364235268516076
329,0.004192695032688789,27.39151520831613
330,0.004267190493701492,27.383855159570672
331,0.004105846130987629,27.392868920231034
332,0.004187714961008168,27.395854086889088
333,0.004259044938371517,27.388318499999684
334,0.004210985710960813,27.38493970218086
335,0.004110308010422159,27.399302440977703
336,0.004224228409002535,27.381391538420413
337,0.004126558130665216,27.37682949704704
338,0.004146934102172963,27.395492203912738
339,0.004193776526954025,27.39126759544098
340,0.0041924833151279015,27.37276092794174
341,0.004196545307640917,27.377895074630928
342,0.0042938133620191365,27.360518067869837
343,0.004218092407099903,27.39088923453886
344,0.0041884435026440766,27.380896797786068
345,0.004116708569927141,27.388541327251755
346,0.00427496453281492,27.385730053411102
347,0.004142277600476518,27.390827668513328
348,0.004180577383376658,27.39567027457001
349,0.004201726677129045,27.36710860234788
350,0.004169160702731461,27.374606872846417
351,0.004284738229471259,27.390058484239738
352,0.0041436955696553925,27.394221858831774
353,0.004177517265779898,27.38058033891874
354,0.0042086646863026544,27.389294565261956
355,0.004181130724027753,27.380957253073408
356,0.004183212287025526,27.395098466379707
357,0.004177334750420414,27.3977852010524
358,0.004189954459434375,27.394274633652365
359,0.004269998747622595,27.39570575484615
360,0.004356140604941174,27.362846228054494
361,0.004108262291410938,27.405215403733187
362,0.004134563375846483,27.394480241532957
363,0.0041972863717819565,27.40178747739715
364,0.004209195920848288,27.375685146466296
365,0.004349314498831518,27.38290273320116
366,0.00412161261861911,27.38773238422594
367,0.0044048619200475515,27.390125826853605
368,0.00419460360892117,27.382769570550707
369,0.004223852187278681,27.38816066197661
370,0.004176868595532141,27.396432568419392
371,0.004119443516246974,27.369847298394575
372,0.004288310336414724,27.37857631642104
373,0.004169248966209124,27.402781245890722
374,0.004177721806045156,27.394548469806736
375,0.0040826319577172395,27.392989007336794
376,0.004139419699204155,27.38957475106613
377,0.004245135852252133,27.395526297147022
378,0.00430091486312449,27.38244400796736
379,0.004142355016665533,27.384502209476
380,0.004199282150366344,27.40196513087599
381,0.0041924422606825825,27.40318956290819
382,0.004076987322187051,27.387966940064356
383,0.004271113101858646,27.395751010230903
384,0.004114563596376683,27.38978723028314
385,0.0043049116601469,27.399947194733826
386,0.0042871289129834626,27.4046325876807
387,0.004278155663923826,27.396711301892854
388,0.004113968438468873,27.383817863750036
389,0.004098141982685774,27.398913304848676
390,0.004248447987483814,27.387400487212958
391,0.004213188448338769,27.395240969051915
392,0.004122846027021296,27.402871859898365
393,0.004190103306318633,27.36242002377444
394,0.004214486968703568,27.39497558368514
395,0.00421032533806283,27.397415816421425
396,0.0042864307528361675,27.397701418220684
397,0.004140991084568668,27.39212763342414
398,0.00421570391394198,27.398006303109653
399,0.004155556765617803,27.352615575184668
400,0.004221127990167588,27.392307696532274
401,0.0042652452900074425,27.40080102696121
402,0.00410653387720231,27.40052172101259
403,0.004190422705723904,27.40227808512495
404,0.004053003289154731,27.403756137099503
405,0.004302274073124863,27.400656029476924
406,0.00416305957158329,27.39964030528103
407,0.004023911678814329,27.389895621130503
408,0.004143364020856097,27.400390106076486
409,0.004147730835247785,27.389102788747934
410,0.004046776067698374,27.401768859970254
411,0.0041671279561705885,27.39483828919254
412,0.004229046803084202,27.401281085356967
413,0.0042384762168512675,27.4049862598014
414,0.004154459908604622,27.39922537679613
415,0.004231547635281458,27.401888157391497
416,0.00418044094578363,27.40054241973313
417,0.004090318994130939,27.404168391165516
418,0.0039889817318180575,27.397871650125115
419,0.0042177364602684975,27.395806401596715
420,0.0041898770962143315,27.40246360039863
421,0.004241269027697853,27.401554992635514
422,0.004068424397264608,27.399886454944895
423,0.00427705391892232,27.401592704939375
424,0.0040547255397541445,27.40222058455629
425,0.004175285839592107,27.40195639599491
426,0.004114648884278722,27.39681125268193
427,0.004068775555933826,27.40223074566276
428,0.004182967619854026,27.399014156532743
429,0.004037881776457653,27.396365009816396
430,0.0041043013863964,27.390297624598755
431,0.004266186499735341,27.40422884887155
432,0.004144108973559923,27.37902024726945
433,0.004137274799868465,27.403990949712604
434,0.004030738613801077,27.40065638070439
435,0.004226892441511154,27.398988068271493
436,0.004142260950757191,27.40082558436617
437,0.0042074742558179425,27.39891381665083
438,0.0042391855077585205,27.40442918044863
439,0.00413686436455464,27.39779288205881
440,0.004123093806556426,27.405625072549928
441,0.004238868676475249,27.398492277296796
442,0.004140307731868234,27.397033751521686
443,0.004341005046153441,27.39972423321659
444,0.004153454408515245,27.3998900904107
445,0.004065339519293047,27.39514737352524
446,0.0042169001954607665,27.392910979490786
447,0.004179029762744904,27.388752305703022
448,0.004162279038573615,27.38988994520294
449,0.004185499373706989,27.398787208272836
450,0.004149290701607242,27.397266683474218
451,0.004277762184501626,27.390662418614014
452,0.004237265176489018,27.396694050059025
453,0.004047110587707721,27.400143923492713
454,0.00409510074328864,27.403902502135942
455,0.0040826083638239655,27.402339954208163
456,0.004248575590318069,27.401715130195814
457,0.004354987244587391,27.398856243188458
458,0.004265604209795128,27.40042550142948
459,0.004148020916618407,27.389988348483424
460,0.004163470638159197,27.404514158064956
461,0.00409156993846409,27.395757021484215
462,0.004127026749774814,27.399986451141856
463,0.00420459448301699,27.404636149693797
464,0.004151624984224327,27.405380482960936
465,0.004180396719602868,27.41055856588148
466,0.00415566640032921,27.404669608547124
467,0.004226345815695822,27.395380973785066
