Epoch,loss,Set11
1,0.2468135592341423,12.749044199844548
2,0.13987091552466155,13.009144402810426
3,0.11566280076280236,13.639446306745038
4,0.09726272953674198,13.786771500696915
5,0.08095513321459294,16.087360829867336
6,0.06397719261236488,17.51452676995151
7,0.055813866863027216,18.1313784609429
8,0.04412022557109594,19.192978431516952
9,0.038119152374565604,20.044934254966766
10,0.03002812751568854,20.05424531394101
11,0.025236804098822178,21.14902146485217
12,0.022681770958006383,22.769904466746674
13,0.017864927344489842,22.97260211897822
14,0.015912767414702104,23.774762806044315
15,0.014545114892534912,23.7657619677189
16,0.013046589710284025,24.53800460227853
17,0.01154837253736332,24.787369532664922
18,0.010778208712581545,24.864890574428056
19,0.010734926628647373,25.211120160434067
20,0.009052505614235998,25.438754417223866
21,0.00901725433417596,25.759838618301362
22,0.008171461395686492,25.835369604815984
23,0.008317212844267487,25.93169385870208
24,0.008079962953925133,25.594356964567694
25,0.0072617176314815875,25.627018076543173
26,0.007712698972318322,25.781605744429655
27,0.007819905360229314,26.231054182648904
28,0.007151060226606205,26.28394014928002
29,0.006712500107241794,26.352949162588722
30,0.007325190664851107,26.10209051949519
31,0.007085112053900957,25.961454012163415
32,0.0066153367643710225,26.378276181251696
33,0.006563927228562534,25.888411228845793
34,0.00649445656046737,26.56003664046509
35,0.006281869474914856,25.77832433695069
36,0.006757561243139207,26.592202152938377
37,0.005641204388812184,26.680513006921842
38,0.006209783480735496,26.453752305113458
39,0.005801577544189058,26.736605570431994
40,0.005543369465740398,25.28390126755189
41,0.00567926639225334,25.66584295265649
42,0.005392139268224128,26.42723701061549
43,0.006532914480194449,26.504343678844997
44,0.006540363625390455,25.933198007723238
45,0.006098948259023018,26.31700985792313
46,0.005909157124115154,26.187111120264376
47,0.005390474674059078,26.358006399539647
48,0.004975612430134788,26.67252319200061
49,0.007782242118264548,25.667219695259416
50,0.005347646559239365,26.740597504394813
51,0.005579930779058486,26.84776362462327
52,0.005528256732504815,26.28590652725679
53,0.004986413687001914,26.781972715714765
54,0.005044633956858888,26.261209522168915
55,0.006083214994869195,26.24561207882076
56,0.005610969751141965,25.849553971119295
57,0.006514060280751437,26.11884645222908
58,0.005480162124731578,26.953237713961595
59,0.005411219235393219,26.409602766903415
60,0.0055413305765250696,27.01266187074002
61,0.004755937266163528,27.105923168233975
